file_name,file_path,class_id,class_name,sub_ds_name,sub_ds_index
GUNSHOT_RIFLE_gad_200.wav,/workspaces/danger-classifier-model/dataset/GUNSHOT_RIFLE_gad_200.wav,5,GUNSHOT_RIFLE,Gunshot audio dataset,200
GUNSHOT_RIFLE_gad_201.wav,/workspaces/danger-classifier-model/dataset/GUNSHOT_RIFLE_gad_201.wav,5,GUNSHOT_RIFLE,Gunshot audio dataset,201
GUNSHOT_RIFLE_gad_202.wav,/workspaces/danger-classifier-model/dataset/GUNSHOT_RIFLE_gad_202.wav,5,GUNSHOT_RIFLE,Gunshot audio dataset,202
GUNSHOT_RIFLE_gad_203.wav,/workspaces/danger-classifier-model/dataset/GUNSHOT_RIFLE_gad_203.wav,5,GUNSHOT_RIFLE,Gunshot audio dataset,203
GUNSHOT_RIFLE_gad_204.wav,/workspaces/danger-classifier-model/dataset/GUNSHOT_RIFLE_gad_204.wav,5,GUNSHOT_RIFLE,Gunshot audio dataset,204
GUNSHOT_RIFLE_gad_205.wav,/workspaces/danger-classifier-model/dataset/GUNSHOT_RIFLE_gad_205.wav,5,GUNSHOT_RIFLE,Gunshot audio dataset,205
GUNSHOT_RIFLE_gad_206.wav,/workspaces/danger-classifier-model/dataset/GUNSHOT_RIFLE_gad_206.wav,5,GUNSHOT_RIFLE,Gunshot audio dataset,206
GUNSHOT_RIFLE_gad_207.wav,/workspaces/danger-classifier-model/dataset/GUNSHOT_RIFLE_gad_207.wav,5,GUNSHOT_RIFLE,Gunshot audio dataset,207
GUNSHOT_RIFLE_gad_208.wav,/workspaces/danger-classifier-model/dataset/GUNSHOT_RIFLE_gad_208.wav,5,GUNSHOT_RIFLE,Gunshot audio dataset,208
GUNSHOT_RIFLE_gad_209.wav,/workspaces/danger-classifier-model/dataset/GUNSHOT_RIFLE_gad_209.wav,5,GUNSHOT_RIFLE,Gunshot audio dataset,209
GUNSHOT_RIFLE_gad_210.wav,/workspaces/danger-classifier-model/dataset/GUNSHOT_RIFLE_gad_210.wav,5,GUNSHOT_RIFLE,Gunshot audio dataset,210
